id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,Clase de edad,Perfil,month_num,date,weekday
15334,29.0,admin.,single,secondary,no,2768,yes,no,unknown,2,jun,121,4,-1,0,unknown,no,25-34,Millenials,6,,
15335,35.0,management,single,tertiary,no,671,yes,no,cellular,10,mar,112,1,-1,0,unknown,yes,35-44,Adultxs,3,,
15336,31.0,admin.,single,secondary,no,779,yes,yes,cellular,3,apr,219,2,-1,0,unknown,no,25-34,Millenials,4,,
15337,56.0,retired,divorced,tertiary,no,158,no,yes,cellular,21,jul,854,1,-1,0,unknown,yes,55-64,Gen Z & Boomers,7,,
15338,56.0,services,married,secondary,no,1989,no,no,cellular,3,aug,279,4,181,4,success,yes,55-64,Gen Z & Boomers,8,,
15339,35.0,management,divorced,tertiary,no,6997,yes,no,cellular,9,jul,1121,1,-1,0,unknown,yes,35-44,Adultxs,7,,
15340,34.0,blue-collar,married,secondary,no,199,yes,no,unknown,8,may,627,3,-1,0,unknown,no,25-34,Millenials,5,,
15341,38.0,admin.,single,secondary,no,3239,no,no,unknown,5,jun,817,2,-1,0,unknown,yes,35-44,Adultxs,6,,
15342,44.0,blue-collar,single,secondary,no,0,no,no,cellular,20,apr,133,1,-1,0,unknown,yes,35-44,Adultxs,4,,
15343,64.0,management,married,tertiary,no,3951,no,no,cellular,29,oct,164,1,-1,0,unknown,yes,55-64,Gen Z & Boomers,10,,
15344,24.0,student,single,secondary,no,382,no,no,cellular,30,apr,567,2,-1,0,unknown,yes,18-24,Gen Z & Boomers,4,,
15345,74.0,retired,married,secondary,no,3771,no,no,telephone,16,apr,159,1,-1,0,unknown,no,65+,Gen Z & Boomers,4,,
15346,51.0,management,married,tertiary,no,-3,no,no,cellular,21,aug,79,2,-1,0,unknown,no,45-54,Divorciadxs,8,,
15347,31.0,management,single,tertiary,no,5691,yes,no,cellular,21,nov,37,2,123,1,failure,no,25-34,Millenials,11,,
15348,34.0,management,married,tertiary,no,13,yes,no,cellular,21,jul,47,1,-1,0,unknown,no,25-34,Millenials,7,,
15349,54.0,entrepreneur,divorced,unknown,no,4736,yes,no,telephone,6,apr,475,6,307,5,failure,yes,45-54,Divorciadxs,4,,
15350,50.0,blue-collar,married,primary,no,888,no,yes,telephone,10,jul,160,3,-1,0,unknown,no,45-54,Divorciadxs,7,,
15351,36.0,blue-collar,married,secondary,no,1049,yes,no,cellular,14,may,224,4,-1,0,unknown,yes,35-44,Adultxs,5,,
15352,39.0,admin.,divorced,secondary,no,112,no,no,cellular,16,sep,574,3,-1,0,unknown,yes,35-44,Adultxs,9,,
15353,43.0,admin.,married,tertiary,no,189,yes,no,cellular,14,jul,1062,4,-1,0,unknown,yes,35-44,Adultxs,7,,
15354,46.0,management,married,tertiary,no,4,no,no,cellular,8,aug,1206,4,-1,0,unknown,yes,45-54,Divorciadxs,8,,
15355,42.0,services,married,secondary,no,1376,yes,no,cellular,2,jun,271,2,92,4,success,yes,35-44,Adultxs,6,,
15356,35.0,admin.,single,secondary,no,855,yes,no,unknown,12,may,241,3,-1,0,unknown,no,35-44,Adultxs,5,,
15357,47.0,blue-collar,married,secondary,no,303,no,no,unknown,11,jun,261,1,-1,0,unknown,no,45-54,Divorciadxs,6,,
15358,42.0,blue-collar,married,secondary,no,160,yes,yes,unknown,26,jun,190,1,-1,0,unknown,no,35-44,Adultxs,6,,
15359,72.0,retired,married,secondary,no,5715,no,no,cellular,17,may,1114,1,181,2,success,yes,65+,Gen Z & Boomers,5,,
15360,40.0,blue-collar,married,secondary,no,1515,yes,no,cellular,10,aug,503,1,-1,0,unknown,yes,35-44,Adultxs,8,,
15361,41.0,blue-collar,married,primary,no,246,no,no,unknown,19,jun,683,3,-1,0,unknown,yes,35-44,Adultxs,6,,
15362,23.0,student,single,tertiary,no,113,no,no,cellular,17,nov,266,1,-1,0,unknown,yes,18-24,Gen Z & Boomers,11,,
15363,40.0,management,single,tertiary,no,1509,no,no,cellular,12,may,333,1,58,3,failure,no,35-44,Adultxs,5,,
15364,36.0,services,divorced,secondary,yes,0,no,yes,cellular,15,jul,687,7,-1,0,unknown,yes,35-44,Adultxs,7,,
15365,55.0,unemployed,married,secondary,no,512,no,no,cellular,28,jan,70,1,-1,0,unknown,no,55-64,Gen Z & Boomers,1,,
15366,56.0,blue-collar,married,unknown,no,260,yes,no,telephone,30,jul,250,2,-1,0,unknown,no,55-64,Gen Z & Boomers,7,,
15367,58.0,blue-collar,married,secondary,no,25,no,no,unknown,9,jun,486,3,-1,0,unknown,yes,55-64,Gen Z & Boomers,6,,
15368,33.0,management,married,tertiary,no,71,no,no,cellular,26,feb,335,3,102,2,failure,yes,25-34,Millenials,2,,
15369,50.0,blue-collar,married,primary,no,71,yes,no,unknown,6,may,678,1,-1,0,unknown,no,45-54,Divorciadxs,5,,
15370,53.0,management,married,tertiary,no,2578,no,no,cellular,19,nov,299,4,107,2,failure,no,45-54,Divorciadxs,11,,
15371,65.0,management,married,secondary,no,587,no,no,cellular,15,apr,223,2,-1,0,unknown,yes,65+,Gen Z & Boomers,4,,
15372,34.0,blue-collar,married,secondary,no,182,no,no,cellular,6,aug,938,2,-1,0,unknown,yes,25-34,Millenials,8,,
15373,42.0,self-employed,married,primary,no,3717,no,no,unknown,20,jun,235,1,-1,0,unknown,no,35-44,Adultxs,6,,
15374,58.0,technician,married,secondary,no,3399,no,no,cellular,26,may,1078,1,97,7,other,yes,55-64,Gen Z & Boomers,5,,
15375,77.0,retired,married,secondary,no,638,no,no,cellular,7,aug,453,1,-1,0,unknown,yes,65+,Gen Z & Boomers,8,,
15376,45.0,technician,married,secondary,no,2776,yes,no,cellular,27,jul,287,2,181,1,success,yes,45-54,Divorciadxs,7,,
15377,51.0,blue-collar,married,unknown,no,0,yes,no,telephone,7,may,10,4,-1,0,unknown,no,45-54,Divorciadxs,5,,
15378,60.0,technician,married,secondary,no,316,no,no,cellular,4,may,545,2,263,4,failure,yes,55-64,Gen Z & Boomers,5,,
15379,37.0,management,married,tertiary,no,11265,no,no,unknown,18,jun,417,1,-1,0,unknown,no,35-44,Adultxs,6,,
15380,50.0,technician,married,secondary,no,892,yes,yes,unknown,15,may,234,1,-1,0,unknown,no,45-54,Divorciadxs,5,,
15381,46.0,management,married,tertiary,no,716,yes,yes,cellular,8,may,557,1,172,1,failure,no,45-54,Divorciadxs,5,,
15382,50.0,blue-collar,divorced,primary,no,388,no,no,cellular,5,feb,701,1,-1,0,unknown,no,45-54,Divorciadxs,2,,
15383,47.0,blue-collar,married,secondary,no,4709,no,no,cellular,22,aug,78,4,-1,0,unknown,no,45-54,Divorciadxs,8,,
15384,29.0,housemaid,single,tertiary,no,19,no,no,cellular,3,dec,274,1,230,1,success,yes,25-34,Millenials,12,,
15385,31.0,technician,single,secondary,no,40,no,no,cellular,7,aug,123,2,-1,0,unknown,no,25-34,Millenials,8,,
15386,40.0,technician,single,secondary,no,5637,yes,no,unknown,30,may,553,3,-1,0,unknown,yes,35-44,Adultxs,5,,
15387,59.0,management,married,tertiary,no,5397,no,no,cellular,23,sep,244,1,92,3,success,yes,55-64,Gen Z & Boomers,9,,
15388,29.0,management,married,tertiary,no,941,yes,no,unknown,4,jun,570,11,-1,0,unknown,no,25-34,Millenials,6,,
15389,47.0,unemployed,married,secondary,no,312,no,no,cellular,29,jul,884,1,-1,0,unknown,yes,45-54,Divorciadxs,7,,
15390,59.0,retired,divorced,secondary,no,93,no,no,unknown,26,may,193,2,-1,0,unknown,no,55-64,Gen Z & Boomers,5,,
15391,27.0,housemaid,married,primary,no,275,yes,no,cellular,14,may,196,2,-1,0,unknown,no,25-34,Millenials,5,,
15392,51.0,self-employed,married,tertiary,no,5350,yes,yes,cellular,31,jul,612,4,-1,0,unknown,yes,45-54,Divorciadxs,7,,
15393,35.0,admin.,married,secondary,no,1345,yes,no,cellular,23,jul,135,1,-1,0,unknown,no,35-44,Adultxs,7,,
15394,38.0,technician,married,secondary,no,581,yes,no,unknown,6,may,79,1,-1,0,unknown,no,35-44,Adultxs,5,,
15395,34.0,management,single,tertiary,no,275,no,no,cellular,2,aug,196,2,455,23,other,yes,25-34,Millenials,8,,
15396,47.0,management,married,tertiary,no,761,yes,no,cellular,11,jul,80,2,-1,0,unknown,no,45-54,Divorciadxs,7,,
15397,26.0,technician,married,secondary,no,-119,no,yes,cellular,9,jul,359,5,-1,0,unknown,yes,25-34,Millenials,7,,
15398,45.0,blue-collar,married,primary,no,4696,no,no,unknown,17,jun,99,1,-1,0,unknown,no,45-54,Divorciadxs,6,,
15399,25.0,student,single,secondary,no,1139,yes,no,unknown,15,may,22,3,-1,0,unknown,no,25-34,Millenials,5,,
15400,39.0,blue-collar,married,primary,no,867,yes,no,unknown,7,may,481,1,-1,0,unknown,no,35-44,Adultxs,5,,
15401,30.0,admin.,married,secondary,no,15,yes,no,unknown,9,may,257,1,-1,0,unknown,no,25-34,Millenials,5,,
15402,32.0,technician,single,tertiary,no,1625,no,no,cellular,22,may,796,1,109,1,failure,yes,25-34,Millenials,5,,
15403,36.0,management,married,tertiary,no,806,yes,no,cellular,3,feb,106,2,259,1,failure,no,35-44,Adultxs,2,,
15404,36.0,management,divorced,tertiary,no,649,no,no,cellular,16,jul,237,2,91,1,failure,no,35-44,Adultxs,7,,
15405,31.0,services,single,secondary,no,2038,yes,no,unknown,20,may,148,1,-1,0,unknown,no,25-34,Millenials,5,,
15406,40.0,technician,single,tertiary,no,1646,yes,no,cellular,4,aug,173,1,92,5,success,yes,35-44,Adultxs,8,,
15407,45.0,technician,married,secondary,no,1831,no,no,cellular,27,may,275,2,-1,0,unknown,yes,45-54,Divorciadxs,5,,
15408,39.0,blue-collar,married,secondary,no,180,yes,no,cellular,16,apr,237,1,-1,0,unknown,no,35-44,Adultxs,4,,
15409,39.0,management,divorced,tertiary,no,224,no,no,cellular,2,jul,194,2,88,1,success,yes,35-44,Adultxs,7,,
15410,43.0,unemployed,married,tertiary,no,0,no,no,cellular,16,jul,745,1,281,1,failure,yes,35-44,Adultxs,7,,
15411,43.0,technician,married,secondary,no,4945,yes,no,cellular,3,sep,219,3,185,2,success,yes,35-44,Adultxs,9,,
15412,30.0,management,single,tertiary,no,-218,yes,no,cellular,27,aug,13,15,-1,0,unknown,no,25-34,Millenials,8,,
15413,58.0,unknown,married,unknown,no,1547,no,no,telephone,5,aug,1186,4,-1,0,unknown,yes,55-64,Gen Z & Boomers,8,,
15414,46.0,management,married,secondary,no,5127,no,no,cellular,6,aug,472,1,-1,0,unknown,no,45-54,Divorciadxs,8,,
15415,32.0,technician,married,tertiary,no,636,yes,no,cellular,28,aug,370,1,116,4,success,yes,25-34,Millenials,8,,
15416,59.0,self-employed,married,tertiary,no,2013,no,no,cellular,17,nov,409,2,-1,0,unknown,yes,55-64,Gen Z & Boomers,11,,
15417,40.0,blue-collar,married,secondary,no,1028,yes,yes,cellular,17,apr,319,1,-1,0,unknown,no,35-44,Adultxs,4,,
15418,35.0,blue-collar,married,secondary,no,975,yes,no,cellular,16,jul,102,1,-1,0,unknown,no,35-44,Adultxs,7,,
15419,37.0,technician,married,secondary,no,24,yes,no,cellular,13,aug,136,1,105,2,failure,no,35-44,Adultxs,8,,
15420,40.0,admin.,divorced,secondary,no,2129,no,no,cellular,30,apr,452,1,-1,0,unknown,yes,35-44,Adultxs,4,,
15421,43.0,management,married,tertiary,no,1336,yes,yes,cellular,27,may,82,2,309,1,failure,no,35-44,Adultxs,5,,
15422,47.0,blue-collar,married,secondary,no,3237,yes,no,unknown,15,may,198,3,-1,0,unknown,no,45-54,Divorciadxs,5,,
15423,41.0,services,married,secondary,no,1319,yes,no,cellular,11,may,305,1,-1,0,unknown,no,35-44,Adultxs,5,,
15424,49.0,blue-collar,married,secondary,no,134,yes,yes,unknown,27,may,265,2,-1,0,unknown,no,45-54,Divorciadxs,5,,
15425,43.0,blue-collar,single,secondary,no,740,yes,no,unknown,20,jun,585,2,-1,0,unknown,yes,35-44,Adultxs,6,,
15426,26.0,blue-collar,married,secondary,no,5795,yes,no,cellular,14,may,1094,2,-1,0,unknown,yes,25-34,Millenials,5,,
15427,43.0,blue-collar,divorced,primary,no,177,no,no,cellular,3,feb,124,1,-1,0,unknown,no,35-44,Adultxs,2,,
15428,42.0,services,married,secondary,no,146,yes,yes,cellular,15,may,670,4,346,1,failure,yes,35-44,Adultxs,5,,
15429,31.0,self-employed,married,secondary,no,157,yes,no,unknown,19,may,285,1,-1,0,unknown,no,25-34,Millenials,5,,
15430,30.0,admin.,single,secondary,no,223,yes,no,unknown,6,jun,862,11,-1,0,unknown,yes,25-34,Millenials,6,,
15431,54.0,housemaid,married,primary,no,167,yes,no,cellular,22,jul,106,2,-1,0,unknown,no,45-54,Divorciadxs,7,,
15432,27.0,blue-collar,single,secondary,no,2486,yes,no,unknown,29,may,733,1,-1,0,unknown,yes,25-34,Millenials,5,,
15433,53.0,management,married,tertiary,no,34230,yes,yes,cellular,7,may,279,1,358,9,other,no,45-54,Divorciadxs,5,,
15434,33.0,blue-collar,divorced,unknown,yes,-274,yes,yes,cellular,17,apr,715,2,329,2,failure,yes,25-34,Millenials,4,,
15435,31.0,blue-collar,married,secondary,no,1766,no,yes,cellular,5,jun,166,2,-1,0,unknown,yes,25-34,Millenials,6,,
15436,40.0,management,married,primary,no,395,yes,no,cellular,22,apr,232,4,-1,0,unknown,yes,35-44,Adultxs,4,,
15437,35.0,management,divorced,tertiary,no,538,yes,no,unknown,12,may,66,4,-1,0,unknown,no,35-44,Adultxs,5,,
15438,35.0,blue-collar,married,primary,no,994,yes,no,unknown,23,may,1349,8,-1,0,unknown,yes,35-44,Adultxs,5,,
15439,41.0,technician,married,tertiary,no,-15,yes,no,cellular,6,may,33,1,-1,0,unknown,no,35-44,Adultxs,5,,
15440,29.0,blue-collar,divorced,secondary,no,-19,yes,no,cellular,20,apr,712,4,-1,0,unknown,yes,25-34,Millenials,4,,
15441,26.0,services,single,secondary,no,1347,no,no,telephone,18,jun,280,6,92,5,other,yes,25-34,Millenials,6,,
15442,42.0,admin.,married,secondary,no,105,no,no,unknown,11,jun,1159,4,-1,0,unknown,yes,35-44,Adultxs,6,,
15443,40.0,admin.,married,secondary,no,1648,yes,no,cellular,19,nov,172,3,-1,0,unknown,no,65+,Gen Z & Boomers,11,,
15444,31.0,entrepreneur,single,secondary,no,0,no,no,telephone,13,nov,160,1,-1,0,unknown,yes,25-34,Millenials,11,,
15445,31.0,technician,single,tertiary,no,882,no,no,cellular,3,jun,411,1,-1,0,unknown,yes,25-34,Millenials,6,,
15446,27.0,management,single,tertiary,no,107,no,no,cellular,18,oct,767,3,-1,0,unknown,yes,25-34,Millenials,10,,
15447,57.0,technician,married,unknown,no,1617,yes,no,unknown,7,may,96,2,-1,0,unknown,no,55-64,Gen Z & Boomers,5,,
15448,57.0,entrepreneur,married,secondary,yes,-525,no,yes,cellular,25,jul,337,1,-1,0,unknown,no,55-64,Gen Z & Boomers,7,,
15449,30.0,blue-collar,single,secondary,no,799,no,no,unknown,13,jun,674,1,-1,0,unknown,yes,25-34,Millenials,6,,
15450,30.0,technician,single,secondary,no,1165,no,no,cellular,4,jun,204,2,183,3,success,yes,25-34,Millenials,6,,
15451,40.0,blue-collar,single,unknown,no,24,yes,no,unknown,5,may,185,1,-1,0,unknown,no,35-44,Adultxs,5,,
15452,53.0,management,married,tertiary,no,75,no,no,cellular,20,aug,216,2,-1,0,unknown,no,45-54,Divorciadxs,8,,
15453,28.0,admin.,single,secondary,no,707,yes,no,cellular,25,may,226,1,-1,0,unknown,yes,25-34,Millenials,5,,
15454,59.0,retired,married,tertiary,no,422,yes,no,cellular,14,may,647,4,-1,0,unknown,yes,55-64,Gen Z & Boomers,5,,
15455,27.0,admin.,single,secondary,no,276,yes,no,unknown,19,may,311,2,-1,0,unknown,no,25-34,Millenials,5,,
15456,30.0,services,married,secondary,no,517,no,no,cellular,11,dec,141,2,-1,0,unknown,yes,25-34,Millenials,12,,
15457,38.0,management,married,tertiary,no,1875,no,no,cellular,17,nov,286,1,-1,0,unknown,no,35-44,Adultxs,11,,
15458,39.0,housemaid,married,secondary,no,1444,no,no,telephone,25,jul,362,8,-1,0,unknown,yes,35-44,Adultxs,7,,
15459,41.0,blue-collar,married,secondary,no,1020,yes,no,unknown,29,may,276,1,-1,0,unknown,no,35-44,Adultxs,5,,
15460,36.0,management,married,tertiary,no,630,no,no,cellular,2,feb,285,1,-1,0,unknown,yes,35-44,Adultxs,2,,
15461,49.0,blue-collar,married,primary,no,-232,no,yes,cellular,11,aug,106,2,-1,0,unknown,no,45-54,Divorciadxs,8,,
15462,42.0,services,divorced,secondary,no,466,no,no,cellular,28,jan,48,1,-1,0,unknown,no,35-44,Adultxs,1,,
15463,39.0,blue-collar,married,secondary,no,1403,no,no,cellular,11,may,214,8,326,2,failure,no,35-44,Adultxs,5,,
15464,33.0,services,married,secondary,no,1697,no,no,cellular,4,may,489,1,182,1,success,yes,25-34,Millenials,5,,
15465,47.0,services,married,secondary,no,1764,no,yes,cellular,26,aug,119,6,-1,0,unknown,no,45-54,Divorciadxs,8,,
15466,31.0,technician,married,secondary,no,684,yes,no,cellular,7,dec,620,3,-1,0,unknown,yes,25-34,Millenials,12,,
15467,35.0,management,married,tertiary,no,753,no,no,cellular,27,aug,111,9,-1,0,unknown,no,35-44,Adultxs,8,,
15468,46.0,management,married,tertiary,no,242,no,no,cellular,4,aug,120,2,96,1,success,yes,45-54,Divorciadxs,8,,
15469,40.0,blue-collar,married,unknown,no,1181,yes,no,cellular,4,feb,718,2,189,2,success,yes,35-44,Adultxs,2,,
15470,40.0,services,divorced,secondary,no,694,yes,no,cellular,31,jul,75,14,-1,0,unknown,no,35-44,Adultxs,7,,
15471,39.0,services,married,secondary,no,-311,yes,no,cellular,6,may,55,2,345,2,other,no,35-44,Adultxs,5,,
15472,45.0,blue-collar,married,secondary,no,61,yes,yes,unknown,23,may,208,1,-1,0,unknown,no,45-54,Divorciadxs,5,,
15473,42.0,technician,married,secondary,no,994,yes,no,cellular,12,nov,227,3,93,6,success,yes,35-44,Adultxs,11,,
15474,31.0,management,married,tertiary,no,537,yes,no,cellular,18,aug,216,1,-1,0,unknown,yes,25-34,Millenials,8,,
15475,34.0,management,single,tertiary,no,1396,yes,no,cellular,17,jul,630,1,-1,0,unknown,no,25-34,Millenials,7,,
15476,51.0,technician,divorced,secondary,no,0,yes,no,unknown,28,may,463,2,-1,0,unknown,no,45-54,Divorciadxs,5,,
15477,33.0,blue-collar,single,primary,no,1,yes,no,cellular,20,apr,257,1,-1,0,unknown,no,25-34,Millenials,4,,
15478,33.0,self-employed,married,secondary,no,215,yes,no,cellular,29,jul,543,12,-1,0,unknown,no,25-34,Millenials,7,,
15479,34.0,management,single,tertiary,no,-578,yes,no,cellular,18,may,767,2,-1,0,unknown,yes,25-34,Millenials,5,,
15480,34.0,technician,single,secondary,no,1313,no,no,cellular,19,apr,237,4,-1,0,unknown,no,25-34,Millenials,4,,
15481,52.0,blue-collar,married,secondary,no,2087,yes,no,cellular,31,aug,267,1,474,1,failure,yes,45-54,Divorciadxs,8,,
15482,32.0,services,married,secondary,no,15,yes,no,cellular,15,may,391,1,-1,0,unknown,no,25-34,Millenials,5,,
15483,35.0,admin.,married,secondary,no,2374,yes,no,cellular,11,aug,765,2,183,5,success,yes,35-44,Adultxs,8,,
15484,52.0,self-employed,married,tertiary,no,2289,yes,yes,cellular,21,nov,81,1,-1,0,unknown,no,45-54,Divorciadxs,11,,
15485,60.0,management,married,tertiary,yes,-311,no,no,cellular,25,aug,151,6,-1,0,unknown,no,55-64,Gen Z & Boomers,8,,
15486,48.0,management,divorced,tertiary,no,1401,yes,no,unknown,20,jun,72,3,-1,0,unknown,no,45-54,Divorciadxs,6,,
15487,39.0,management,single,unknown,no,2887,yes,no,unknown,7,may,42,2,-1,0,unknown,no,35-44,Adultxs,5,,
15488,44.0,blue-collar,married,primary,no,134,yes,no,cellular,7,may,378,1,-1,0,unknown,no,35-44,Adultxs,5,,
15489,24.0,admin.,married,secondary,no,230,yes,no,cellular,15,may,73,1,-1,0,unknown,no,18-24,Gen Z & Boomers,5,,
15490,22.0,blue-collar,single,secondary,no,682,no,no,cellular,5,jun,126,2,91,1,success,yes,18-24,Gen Z & Boomers,6,,
15491,56.0,admin.,married,secondary,no,45,no,no,unknown,5,may,1467,1,-1,0,unknown,yes,55-64,Gen Z & Boomers,5,,
15492,58.0,housemaid,divorced,secondary,no,0,no,no,cellular,2,jul,478,2,-1,0,unknown,yes,55-64,Gen Z & Boomers,7,,
15493,32.0,technician,married,tertiary,no,0,yes,no,cellular,19,nov,231,4,-1,0,unknown,no,25-34,Millenials,11,,
15494,77.0,retired,married,tertiary,no,0,no,no,cellular,16,oct,847,1,60,1,success,yes,65+,Gen Z & Boomers,10,,
15495,40.0,technician,single,secondary,no,360,yes,no,unknown,9,may,73,1,-1,0,unknown,no,35-44,Adultxs,5,,
15496,41.0,admin.,married,primary,no,-306,yes,no,unknown,15,may,500,1,-1,0,unknown,yes,35-44,Adultxs,5,,
15497,60.0,management,single,tertiary,no,560,no,no,cellular,15,may,730,5,-1,0,unknown,yes,55-64,Gen Z & Boomers,5,,
15498,60.0,retired,married,tertiary,no,108,no,no,cellular,26,aug,624,1,-1,0,unknown,yes,55-64,Gen Z & Boomers,8,,
15499,41.0,technician,married,secondary,no,2490,yes,no,unknown,21,may,115,2,-1,0,unknown,no,35-44,Adultxs,5,,
15500,58.0,blue-collar,married,secondary,no,1298,yes,no,unknown,29,may,516,4,-1,0,unknown,no,55-64,Gen Z & Boomers,5,,
15501,36.0,management,married,tertiary,no,-115,yes,no,cellular,16,apr,297,4,182,2,other,yes,35-44,Adultxs,4,,
15502,25.0,blue-collar,single,secondary,no,217,yes,no,cellular,18,may,504,1,-1,0,unknown,yes,25-34,Millenials,5,,
15503,38.0,management,divorced,tertiary,no,4692,yes,no,unknown,29,may,1363,2,-1,0,unknown,yes,35-44,Adultxs,5,,
15504,33.0,blue-collar,married,primary,no,141,yes,no,unknown,21,may,578,2,-1,0,unknown,no,25-34,Millenials,5,,
15505,27.0,management,single,secondary,no,843,no,no,cellular,12,jul,123,2,185,1,success,no,25-34,Millenials,7,,
15506,62.0,management,married,secondary,no,1128,no,no,cellular,2,sep,236,1,290,3,other,yes,55-64,Gen Z & Boomers,9,,
15507,25.0,services,married,secondary,no,0,yes,no,cellular,24,jul,458,9,-1,0,unknown,yes,25-34,Millenials,7,,
15508,78.0,retired,divorced,secondary,no,3219,no,no,cellular,24,feb,151,1,-1,0,unknown,yes,65+,Gen Z & Boomers,2,,
15509,32.0,management,single,tertiary,no,9317,no,no,cellular,2,nov,92,3,-1,0,unknown,no,25-34,Millenials,11,,
15510,25.0,services,single,unknown,no,2022,no,no,cellular,29,jul,276,8,97,12,other,yes,25-34,Millenials,7,,
15511,42.0,management,married,primary,no,5310,yes,no,cellular,20,aug,273,1,90,3,success,yes,35-44,Adultxs,8,,
15512,34.0,services,married,secondary,no,-315,yes,no,unknown,8,may,56,2,-1,0,unknown,no,25-34,Millenials,5,,
15513,43.0,unemployed,married,secondary,no,775,no,no,cellular,14,aug,98,1,106,1,failure,no,35-44,Adultxs,8,,
15514,79.0,retired,divorced,primary,no,79,no,no,cellular,9,oct,1106,2,-1,0,unknown,yes,65+,Gen Z & Boomers,10,,
15515,26.0,services,single,secondary,no,-72,yes,no,unknown,30,jun,82,9,-1,0,unknown,no,25-34,Millenials,6,,
15516,36.0,admin.,married,tertiary,no,211,yes,no,unknown,5,may,146,2,-1,0,unknown,no,35-44,Adultxs,5,,
15517,35.0,services,married,secondary,no,437,yes,no,unknown,26,may,240,1,-1,0,unknown,no,35-44,Adultxs,5,,
15518,34.0,services,married,secondary,no,22,yes,no,unknown,6,may,344,1,-1,0,unknown,no,25-34,Millenials,5,,
15519,46.0,admin.,married,secondary,no,1264,no,no,telephone,28,jan,100,2,-1,0,unknown,no,45-54,Divorciadxs,1,,
15520,58.0,management,married,tertiary,no,3864,yes,no,cellular,15,jul,815,4,-1,0,unknown,yes,55-64,Gen Z & Boomers,7,,
15521,32.0,services,single,secondary,no,0,no,yes,cellular,11,jul,333,2,-1,0,unknown,no,25-34,Millenials,7,,
15522,22.0,student,single,secondary,no,107,no,no,cellular,14,apr,125,1,-1,0,unknown,yes,18-24,Gen Z & Boomers,4,,
15523,50.0,self-employed,married,tertiary,no,202,yes,no,cellular,15,apr,107,1,148,4,failure,no,45-54,Divorciadxs,4,,
